"uid","namedLocation","plotID","collectDate","identifiedDate","sampleID","sampleCode","subsampleID","scientificName","taxonID","family","subtribe","subfamily","tribe","genus","subgenus","specificEpithet","infraspecificEpithet","identificationQualifier","scientificNameAuthorship","sexOrAge","individualCount","sampleCondition","archiveMedium","archiveFacilityID","deprecatedVialID","identifiedBy","laboratoryName","remarks","identificationReferences","identificationProtocolVersion","dataQF"
"ecf3f4b5-2333-40fb-9759-1ee2f59f7134","TALL_008.tickPlot.tck","TALL_008","2015-08-25T13:18Z","2016-08-08T12:00Z","TALL_008.20150825",NA,"TALL_008.20150825.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Linnaeus 1758","Nymph",18,"OK","95% ethanol","127028",NA,"L. Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","legacyData"
"7a875d04-3d0a-414b-9d5d-cc75e6d6f5fd","TALL_008.tickPlot.tck","TALL_008","2015-08-25T13:18Z","2016-08-08T16:00Z","TALL_008.20150825",NA,"TALL_008.20150825.AMBAME.M","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Male",1,"OK","90% ethanol","127028",NA,"L. Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",""
"2c526e2e-a20d-489b-82d0-b85988c539b7","TALL_002.tickPlot.tck","TALL_002","2015-08-25T14:34Z","2016-08-03T12:00Z","TALL_002.20150825",NA,"TALL_002.20150825.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Linnaeus 1758","Nymph",4,"OK","95% ethanol","127025",NA,"L. Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","legacyData"
"07ad1ee2-346a-402a-9036-a03cdb8bc942","TALL_002.tickPlot.tck","TALL_002","2015-08-25T14:34Z","2016-08-03T16:00Z","TALL_002.20150825",NA,"TALL_002.20150825.IXOSP.L","Ixodidae sp.","IXOSP","Ixodidae",NA,NA,NA,"",NA,"",NA,NA,"","Larva",1,"OK","90% ethanol","127025",NA,"L. Beati","Georgia Southern University",NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf",""
"55a685f2-34b3-4d9c-9b77-f54d4f931741","TALL_002.tickPlot.tck","TALL_002","2015-08-25T14:34Z","2016-08-03T16:00Z","TALL_002.20150825",NA,"TALL_002.20150825.AMBAME.F","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Female",1,"OK","90% ethanol","127025",NA,"L. Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",""
"3c0038d7-50b4-49b6-865c-346b4bb73ad3","TALL_001.tickPlot.tck","TALL_001","2015-08-25T16:00Z","2016-08-04T12:00Z","TALL_001.20150825",NA,"TALL_001.20150825.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Linnaeus 1758","Nymph",7,"OK","95% ethanol","127024",NA,"L. Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","legacyData"
"15c758ef-d31c-4cf4-a09d-d3b5cf1f776a","TALL_003.tickPlot.tck","TALL_003","2015-08-25T16:22Z","2016-08-03T12:00Z","TALL_003.20150825",NA,"TALL_003.20150825.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Linnaeus 1758","Nymph",3,"OK","95% ethanol","127026",NA,"L. Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","legacyData"
"53d9149c-f800-46eb-bac8-f1c10a6d7b54","TALL_006.tickPlot.tck","TALL_006","2015-09-15T12:53Z","2016-08-09T16:00Z","TALL_006.20150915",NA,"TALL_006.20150915.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Nymph",1,"OK","90% ethanol","127032",NA,"L. Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",""
"93b630e8-2217-451a-8f73-e12ca0e404d0","TALL_008.tickPlot.tck","TALL_008","2015-09-15T13:10Z","2016-08-09T16:00Z","TALL_008.20150915",NA,"TALL_008.20150915.IXOSP.L","Ixodidae sp.","IXOSP","Ixodidae",NA,NA,NA,"",NA,"",NA,NA,"","Larva",1,"OK","90% ethanol","127033",NA,"L. Beati","Georgia Southern University",NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf",""
"63b167a2-d388-45a9-a9f2-19a87d08f4b1","TALL_008.tickPlot.tck","TALL_008","2015-09-15T13:10Z","2016-08-09T12:00Z","TALL_008.20150915",NA,"TALL_008.20150915.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Linnaeus 1758","Nymph",15,"OK","95% ethanol","127033",NA,"L. Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","legacyData"
"6f24f772-45ae-4714-b45c-d969581becae","TALL_002.tickPlot.tck","TALL_002","2015-09-15T14:05Z","2016-08-08T16:00Z","TALL_002.20150915",NA,"TALL_002.20150915.IXOSP.L","Ixodidae sp.","IXOSP","Ixodidae",NA,NA,NA,"",NA,"",NA,NA,"","Larva",1,"OK","90% ethanol","127030",NA,"L. Beati","Georgia Southern University",NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf",""
"2398d21b-a745-4395-adfd-990bd07dc461","TALL_002.tickPlot.tck","TALL_002","2015-09-15T14:05Z","2016-08-08T12:00Z","TALL_002.20150915",NA,"TALL_002.20150915.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Linnaeus 1758","Nymph",3,"OK","95% ethanol","127030",NA,"L. Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","legacyData"
"38982e60-b6f1-4c2d-8f3a-a6bdac54080e","TALL_001.tickPlot.tck","TALL_001","2015-09-15T15:23Z","2016-08-08T16:00Z","TALL_001.20150915",NA,"TALL_001.20150915.DERVAR.F","Dermacentor variabilis","DERVAR","Ixodidae",NA,NA,NA,"Dermacentor",NA,"variabilis",NA,NA,"(Say, 1821)","Female",1,"OK","90% ethanol","127029",NA,"L. Beati","Georgia Southern University",NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf",""
"dd8d8d92-567e-42cc-a087-32f9e4128441","TALL_003.tickPlot.tck","TALL_003","2015-09-15T16:16Z","2016-08-09T12:00Z","TALL_003.20150915",NA,"TALL_003.20150915.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Linnaeus 1758","Nymph",5,"OK","95% ethanol","127031",NA,"L. Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","legacyData"
"4a244b69-83b8-4664-bf52-143ddac8eeb2","TALL_003.tickPlot.tck","TALL_003","2015-09-15T16:16Z","2016-08-09T16:00Z","TALL_003.20150915",NA,"TALL_003.20150915.IXOSP.L","Ixodidae sp.","IXOSP","Ixodidae",NA,NA,NA,"",NA,"",NA,NA,"","Larva",1,"OK","90% ethanol","127031",NA,"L. Beati","Georgia Southern University",NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf",""
"1e392893-9e48-4886-a708-e8913cccfba1","TALL_008.tickPlot.tck","TALL_008","2015-10-05T13:15Z","2016-08-09T16:00Z","TALL_008.20151005",NA,"TALL_008.20151005.IXOSP.L","Ixodidae sp.","IXOSP","Ixodidae",NA,NA,NA,"",NA,"",NA,NA,"","Larva",1,"OK","90% ethanol","127037",NA,"L. Beati","Georgia Southern University",NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf",""
"b966274f-c00d-45e3-be7f-6770ef282b4d","TALL_008.tickPlot.tck","TALL_008","2015-10-05T13:15Z","2016-08-09T12:00Z","TALL_008.20151005",NA,"TALL_008.20151005.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Linnaeus 1758","Nymph",7,"OK","95% ethanol","127037",NA,"L. Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","legacyData"
"d370bd13-feb9-453e-b03a-dce0f2bd17bf","TALL_002.tickPlot.tck","TALL_002","2015-10-05T14:20Z","2016-08-09T16:00Z","TALL_002.20151005",NA,"TALL_002.20151005.IXOSP.L","Ixodidae sp.","IXOSP","Ixodidae",NA,NA,NA,"",NA,"",NA,NA,"","Larva",1,"OK","90% ethanol","127034",NA,"L. Beati","Georgia Southern University",NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf",""
"87304766-7680-411b-a4e0-cd94a4e57015","TALL_006.tickPlot.tck","TALL_006","2015-10-05T15:45Z","2016-08-02T16:00Z","TALL_006.20151005",NA,"TALL_006.20151005.IXOSP.L","Ixodidae sp.","IXOSP","Ixodidae",NA,NA,NA,"",NA,"",NA,NA,"","Larva",1,"OK","90% ethanol","127036",NA,"L. Beati","Georgia Southern University",NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf",""
"ff45411d-49ba-480f-8fb3-e16097b35dc1","TALL_006.tickPlot.tck","TALL_006","2015-10-05T15:45Z","2016-08-02T16:00Z","TALL_006.20151005",NA,"TALL_006.20151005.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Nymph",1,"OK","90% ethanol","127036",NA,"L. Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",""
"528dbba8-1410-45b9-8497-8e4ccf4f0c96","TALL_003.tickPlot.tck","TALL_003","2015-10-05T16:45Z","2016-08-02T16:00Z","TALL_003.20151005",NA,"TALL_003.20151005.IXOSP.L","Ixodidae sp.","IXOSP","Ixodidae",NA,NA,NA,"",NA,"",NA,NA,"","Larva",1,"OK","90% ethanol","127035",NA,"L. Beati","Georgia Southern University",NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf",""
"4a2542a5-90a8-4525-bd68-f22de0293b33","TALL_003.tickPlot.tck","TALL_003","2015-10-05T16:45Z","2016-08-08T16:00Z","TALL_003.20151005",NA,"TALL_003.20151005.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Nymph",1,"OK","90% ethanol","127035",NA,"L. Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",""
"7966ffb5-cdac-4ae8-99e9-7e639896e5af","TALL_003.tickPlot.tck","TALL_003","2015-10-05T16:45Z","2016-08-08T16:00Z","TALL_003.20151005",NA,"TALL_003.20151005.IXOSCA.F","Ixodes scapularis","IXOSCA","Ixodidae",NA,NA,NA,"Ixodes",NA,"scapularis",NA,NA,"Say, 1821","Female",1,"OK","90% ethanol","127035",NA,"L. Beati","Georgia Southern University",NA,"Keirans, J. E., and C. M. Clifford. 1978. The genus Ixodes in the United States: a scanning electron microscope study and key to the adults. Journal of Medical Entomology, 15(Supplement 2):1-38.","GSU_tickIdentification_SOP_2016-11-01.pdf",""
"fac279fd-0e4f-4112-9f1e-45a0710e8572","TALL_001.tickPlot.tck","TALL_001","2015-11-17T15:11Z","2016-08-09T16:00Z","TALL_001.20151117",NA,"TALL_001.20151117.IXOSP.L","Ixodidae sp.","IXOSP","Ixodidae",NA,NA,NA,"",NA,"",NA,NA,"","Larva",1,"OK","90% ethanol","127039",NA,"L. Beati","Georgia Southern University",NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"a32947f1-bc6c-4b1a-adc0-74c784ef8afd","TALL_008.tickPlot.tck","TALL_008","2015-11-17T15:15Z","2016-08-02T16:00Z","TALL_008.20151117",NA,"TALL_008.20151117.IXOSP.L","Ixodidae sp.","IXOSP","Ixodidae",NA,NA,NA,"",NA,"",NA,NA,"","Larva",1,"OK","90% ethanol","127040",NA,"L. Beati","Georgia Southern University",NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"79e56161-77c8-4ece-9294-b10e2d784c6c","TALL_008.tickPlot.tck","TALL_008","2015-11-17T15:15Z","2016-08-02T16:00Z","TALL_008.20151117",NA,"TALL_008.20151117.IXOSCA.M","Ixodes scapularis","IXOSCA","Ixodidae",NA,NA,NA,"Ixodes",NA,"scapularis",NA,NA,"Say, 1821","Male",2,"OK","90% ethanol","127040",NA,"L. Beati","Georgia Southern University",NA,"Keirans, J. E., and C. M. Clifford. 1978. The genus Ixodes in the United States: a scanning electron microscope study and key to the adults. Journal of Medical Entomology, 15(Supplement 2):1-38.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"4c18cfbb-6665-4b93-88e7-7351b2cbe99f","TALL_003.tickPlot.tck","TALL_003","2016-04-20T14:15Z","2017-06-06T16:00Z","TALL_003.20160420",NA,"TALL_003.20160420.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Nymph",1,"OK","RNA stabilization buffer","USNMENT00984337","TALL_003.20160420.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"35b7c36f-b6f3-4786-b78c-00ee9c40ad09","TALL_008.tickPlot.tck","TALL_008","2016-04-20T15:23Z","2017-06-06T16:00Z","TALL_008.20160420",NA,"TALL_008.20160420.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Nymph",30,"OK","RNA stabilization buffer","USNMENT00984336","TALL_008.20160420.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"ccfd5077-3d69-4adb-be45-2f263a6d024b","TALL_008.tickPlot.tck","TALL_008","2016-04-20T15:23Z","2017-06-06T16:00Z","TALL_008.20160420",NA,"TALL_008.20160420.IXOSCA.N","Ixodes scapularis","IXOSCA","Ixodidae",NA,NA,NA,"Ixodes",NA,"scapularis",NA,NA,"Say, 1821","Nymph",1,"OK","RNA stabilization buffer","USNMENT00984335","TALL_008.20160420.01.IXOSCA.N","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"f9f5683e-71a9-4287-829a-596d7b3bed86","TALL_002.tickPlot.tck","TALL_002","2016-04-20T16:39Z","2017-06-05T16:00Z","TALL_002.20160420",NA,"TALL_002.20160420.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Nymph",7,"OK","RNA stabilization buffer","USNMENT00984334","TALL_002.20160420.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"7b4e1d80-51a0-4a67-81fc-dd6ac5852a07","TALL_006.tickPlot.tck","TALL_006","2016-04-20T18:00Z","2017-06-06T16:00Z","TALL_006.20160420",NA,"TALL_006.20160420.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Nymph",12,"OK","RNA stabilization buffer","USNMENT00984333","TALL_006.20160420.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"dd31c9f3-7115-40ac-a62b-2b6f79dae358","TALL_006.tickPlot.tck","TALL_006","2016-05-04T14:23Z","2017-06-06T16:00Z","TALL_006.20160504",NA,"TALL_006.20160504.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Nymph",1,"OK","RNA stabilization buffer","USNMENT00984325","TALL_006.20160504.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"1cecb655-9ff6-4527-a5d2-fd5331ddd656","TALL_008.tickPlot.tck","TALL_008","2016-05-04T14:30Z","2017-06-06T16:00Z","TALL_008.20160504",NA,"TALL_008.20160504.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Nymph",25,"OK","RNA stabilization buffer","USNMENT00984330","TALL_008.20160504.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"24ee54f4-2176-43dd-b2ec-954d8e32701e","TALL_008.tickPlot.tck","TALL_008","2016-05-04T14:30Z","2017-06-06T16:00Z","TALL_008.20160504",NA,"TALL_008.20160504.AMBAME.M","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Male",1,"OK","RNA stabilization buffer","USNMENT00984329","TALL_008.20160504.01.AMBAME.M","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"df6750af-1768-4aa3-8b01-ab2552a6c2a8","TALL_008.tickPlot.tck","TALL_008","2016-05-04T14:30Z","2017-06-06T16:00Z","TALL_008.20160504",NA,"TALL_008.20160504.AMBAME.F","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Female",1,"OK","RNA stabilization buffer","USNMENT00984328","TALL_008.20160504.01.AMBAME.F","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"56783b74-3d33-4e0f-a372-755521769cdf","TALL_016.tickPlot.tck","TALL_016","2016-05-04T15:44Z","2017-06-06T16:00Z","TALL_016.20160504",NA,"TALL_016.20160504.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Nymph",1,"OK","RNA stabilization buffer","USNMENT00984326","TALL_016.20160504.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"d59f6209-894d-4494-adfb-d4290b051460","TALL_002.tickPlot.tck","TALL_002","2016-05-04T16:10Z","2017-06-05T16:00Z","TALL_002.20160504",NA,"TALL_002.20160504.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Nymph",6,"OK","RNA stabilization buffer","USNMENT00984331","TALL_002.20160504.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"a163c3f7-37a0-4beb-b645-0009e831aae7","TALL_001.tickPlot.tck","TALL_001","2016-05-04T17:56Z","2017-06-05T16:00Z","TALL_001.20160504",NA,"TALL_001.20160504.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Nymph",4,"OK","RNA stabilization buffer","USNMENT00984327","TALL_001.20160504.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"398a07e0-3131-4fb7-a0ff-4e7c6dcac305","TALL_003.tickPlot.tck","TALL_003","2016-05-04T18:05Z","2017-06-06T16:00Z","TALL_003.20160504",NA,"TALL_003.20160504.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Nymph",3,"OK","RNA stabilization buffer","USNMENT00984332","TALL_003.20160504.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"a4e1c7c4-0b2d-459f-be2a-d91747bd93cb","TALL_001.tickPlot.tck","TALL_001","2016-05-26T13:15Z","2017-06-05T16:00Z","TALL_001.20160526",NA,"TALL_001.20160526.AMBAME.M","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Male",1,"OK","RNA stabilization buffer","USNMENT00984338","TALL_001.20160526.01.AMBAME.M","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"bbd1110c-79f3-4ea9-a87a-ccbecc7d077f","TALL_001.tickPlot.tck","TALL_001","2016-05-26T13:15Z","2017-06-05T16:00Z","TALL_001.20160526",NA,"TALL_001.20160526.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Nymph",6,"OK","RNA stabilization buffer","USNMENT00984339","TALL_001.20160526.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"feefc0f0-b06f-4030-a786-0a7464ac803c","TALL_002.tickPlot.tck","TALL_002","2016-05-26T15:27Z","2017-06-05T16:00Z","TALL_002.20160526",NA,"TALL_002.20160526.IXOSCA.N","Ixodes scapularis","IXOSCA","Ixodidae",NA,NA,NA,"Ixodes",NA,"scapularis",NA,NA,"Say, 1821","Nymph",1,"OK","RNA stabilization buffer","USNMENT00984345","TALL_002.20160526.01.IXOSCA.N","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"970a5676-918a-4425-8351-d4bf114df39c","TALL_002.tickPlot.tck","TALL_002","2016-05-26T15:27Z","2017-06-05T16:00Z","TALL_002.20160526",NA,"TALL_002.20160526.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Nymph",6,"OK","RNA stabilization buffer","USNMENT00984346","TALL_002.20160526.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"b214feb1-7a29-4702-bbee-02a078fe654a","TALL_002.tickPlot.tck","TALL_002","2016-05-26T15:27Z","2017-06-05T16:00Z","TALL_002.20160526",NA,"TALL_002.20160526.AMBAME.M","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Male",2,"OK","RNA stabilization buffer","USNMENT00984343","TALL_002.20160526.01.AMBAME.M","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
"31f74337-db9c-4931-b7c0-7bc687717321","TALL_006.tickPlot.tck","TALL_006","2016-05-26T16:00Z","2017-06-06T16:00Z","TALL_006.20160526",NA,"TALL_006.20160526.AMBAME.N","Amblyomma americanum","AMBAME","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"(Linnaeus, 1758)","Nymph",2,"OK","RNA stabilization buffer","USNMENT00984341","TALL_006.20160526.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf",NA
