"uid","namedLocation","plotID","collectDate","identifiedDate","eventID","subsampleID","scientificName","acceptedTaxonID","taxonRank","family","subfamily","tribe","subtribe","genus","subgenus","specificEpithet","infraspecificEpithet","identificationQualifier","identificationReferences","identificationProtocolVersion","scientificNameAuthorship","sexOrAge","individualCount","sampleCondition","archiveMedium","archiveFacilityID","deprecatedVialID","identifiedBy","laboratoryName","remarks","dataQF"
"736ecb87-2222-4bd2-8b1f-cb8b083a0309","TALL_002.tickPlot.tck","TALL_002","2015-08-25T14:34Z","2016-08-03T12:00Z","TALL_002.20150825","TALL_002.20150825.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",4,"OK","95% ethanol","127025",NA,"L. Beati","Georgia Southern University",NA,"legacyData"
"2d0f1dd4-de18-4fe6-894f-e98be8f058f7","TALL_001.tickPlot.tck","TALL_001","2015-08-25T16:00Z","2016-08-04T12:00Z","TALL_001.20150825","TALL_001.20150825.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",7,"OK","95% ethanol","127024",NA,"L. Beati","Georgia Southern University",NA,"legacyData"
"a39a1cfa-51f8-4c8c-b8db-081bf375a855","TALL_003.tickPlot.tck","TALL_003","2015-08-25T16:22Z","2016-08-03T12:00Z","TALL_003.20150825","TALL_003.20150825.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",3,"OK","95% ethanol","127026",NA,"L. Beati","Georgia Southern University",NA,"legacyData"
"a71f99d7-6dc2-472a-9bcd-c97a715df029","TALL_006.tickPlot.tck","TALL_006","2015-09-15T12:53Z","2016-08-09T16:00Z","TALL_006.20150915","TALL_006.20150915.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",1,"OK","90% ethanol","127032",NA,"L. Beati","Georgia Southern University",NA,""
"0f1e4f22-2eca-4ff5-bbad-29924b9a62f7","TALL_008.tickPlot.tck","TALL_008","2015-09-15T13:10Z","2016-08-09T12:00Z","TALL_008.20150915","TALL_008.20150915.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",15,"OK","95% ethanol","127033",NA,"L. Beati","Georgia Southern University",NA,"legacyData"
"9964b855-40f0-475f-ba84-cb13c8e70c40","TALL_008.tickPlot.tck","TALL_008","2015-09-15T13:10Z","2016-08-09T16:00Z","TALL_008.20150915","TALL_008.20150915.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",NA,NA,NA,"",NA,"sp.",NA,NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf","","Larva",1,"OK","90% ethanol","127033",NA,"L. Beati","Georgia Southern University",NA,""
"f64f19ef-190c-4b46-8dad-8c1456766148","TALL_002.tickPlot.tck","TALL_002","2015-09-15T14:05Z","2016-08-08T16:00Z","TALL_002.20150915","TALL_002.20150915.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",NA,NA,NA,"",NA,"sp.",NA,NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf","","Larva",1,"OK","90% ethanol","127030",NA,"L. Beati","Georgia Southern University",NA,""
"3b244732-128f-4d0a-b9c7-c21e7549edd2","TALL_002.tickPlot.tck","TALL_002","2015-09-15T14:05Z","2016-08-08T12:00Z","TALL_002.20150915","TALL_002.20150915.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",3,"OK","95% ethanol","127030",NA,"L. Beati","Georgia Southern University",NA,"legacyData"
"6b6b3114-4c2d-444d-a35c-c8e912b73b20","TALL_001.tickPlot.tck","TALL_001","2015-09-15T15:23Z","2016-08-08T16:00Z","TALL_001.20150915","TALL_001.20150915.DERVAR.F","Dermacentor variabilis","DERVAR","species","Ixodidae",NA,NA,NA,"Dermacentor",NA,"variabilis",NA,NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf","Say","Female",1,"OK","90% ethanol","127029",NA,"L. Beati","Georgia Southern University",NA,""
"a156ae22-1dcc-4cbd-9dfb-706cea8a8a2f","TALL_003.tickPlot.tck","TALL_003","2015-09-15T16:16Z","2016-08-09T16:00Z","TALL_003.20150915","TALL_003.20150915.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",NA,NA,NA,"",NA,"sp.",NA,NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf","","Larva",1,"OK","90% ethanol","127031",NA,"L. Beati","Georgia Southern University",NA,""
"725c0d5d-7ec8-4c83-8f70-f9f019211e84","TALL_003.tickPlot.tck","TALL_003","2015-09-15T16:16Z","2016-08-09T12:00Z","TALL_003.20150915","TALL_003.20150915.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",5,"OK","95% ethanol","127031",NA,"L. Beati","Georgia Southern University",NA,"legacyData"
"dc029ae2-043d-4722-8e74-8e7c432b4326","TALL_008.tickPlot.tck","TALL_008","2015-10-05T13:15Z","2016-08-09T16:00Z","TALL_008.20151005","TALL_008.20151005.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",NA,NA,NA,"",NA,"sp.",NA,NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf","","Larva",1,"OK","90% ethanol","127037",NA,"L. Beati","Georgia Southern University",NA,""
"abb76eab-779e-47b4-b40e-2598cad261d4","TALL_008.tickPlot.tck","TALL_008","2015-10-05T13:15Z","2016-08-09T12:00Z","TALL_008.20151005","TALL_008.20151005.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",7,"OK","95% ethanol","127037",NA,"L. Beati","Georgia Southern University",NA,"legacyData"
"ab3d2bf6-2483-43b3-8070-26b79de9c91e","TALL_002.tickPlot.tck","TALL_002","2015-10-05T14:20Z","2016-08-09T16:00Z","TALL_002.20151005","TALL_002.20151005.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",NA,NA,NA,"",NA,"sp.",NA,NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf","","Larva",1,"OK","90% ethanol","127034",NA,"L. Beati","Georgia Southern University",NA,""
"34296c4b-9415-4021-afe5-a454fa39176d","TALL_006.tickPlot.tck","TALL_006","2015-10-05T15:45Z","2016-08-02T16:00Z","TALL_006.20151005","TALL_006.20151005.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",NA,NA,NA,"",NA,"sp.",NA,NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf","","Larva",1,"OK","90% ethanol","127036",NA,"L. Beati","Georgia Southern University",NA,""
"2d45e15c-1ee4-46a9-a6fb-dfd1fedf7e75","TALL_006.tickPlot.tck","TALL_006","2015-10-05T15:45Z","2016-08-02T16:00Z","TALL_006.20151005","TALL_006.20151005.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",1,"OK","90% ethanol","127036",NA,"L. Beati","Georgia Southern University",NA,""
"5e79a935-3820-4d16-950b-bc45251f8e15","TALL_003.tickPlot.tck","TALL_003","2015-10-05T16:45Z","2016-08-08T16:00Z","TALL_003.20151005","TALL_003.20151005.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",1,"OK","90% ethanol","127035",NA,"L. Beati","Georgia Southern University",NA,""
"a7776fd4-3d4e-48c3-816d-207693b6181d","TALL_003.tickPlot.tck","TALL_003","2015-10-05T16:45Z","2016-08-08T16:00Z","TALL_003.20151005","TALL_003.20151005.IXOSCA.F","Ixodes scapularis","IXOSCA","species","Ixodidae",NA,NA,NA,"Ixodes",NA,"scapularis",NA,NA,"Keirans, J. E., and C. M. Clifford. 1978. The genus Ixodes in the United States: a scanning electron microscope study and key to the adults. Journal of Medical Entomology, 15(Supplement 2):1-38.","GSU_tickIdentification_SOP_2016-11-01.pdf","Say","Female",1,"OK","90% ethanol","127035",NA,"L. Beati","Georgia Southern University",NA,""
"bd9847ad-c7f2-4241-b808-f0dd387171b3","TALL_003.tickPlot.tck","TALL_003","2015-10-05T16:45Z","2016-08-02T16:00Z","TALL_003.20151005","TALL_003.20151005.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",NA,NA,NA,"",NA,"sp.",NA,NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf","","Larva",1,"OK","90% ethanol","127035",NA,"L. Beati","Georgia Southern University",NA,""
"de4e376c-061e-4432-8b16-81120cb72c4d","TALL_001.tickPlot.tck","TALL_001","2015-11-17T15:11Z","2016-08-09T16:00Z","TALL_001.20151117","TALL_001.20151117.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",NA,NA,NA,"",NA,"sp.",NA,NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf","","Larva",1,"OK","90% ethanol","127039",NA,"L. Beati","Georgia Southern University",NA,NA
"c65d8085-0084-4020-bbe1-0b6baa79d501","TALL_008.tickPlot.tck","TALL_008","2015-11-17T15:15Z","2016-08-02T16:00Z","TALL_008.20151117","TALL_008.20151117.IXOSCA.M","Ixodes scapularis","IXOSCA","species","Ixodidae",NA,NA,NA,"Ixodes",NA,"scapularis",NA,NA,"Keirans, J. E., and C. M. Clifford. 1978. The genus Ixodes in the United States: a scanning electron microscope study and key to the adults. Journal of Medical Entomology, 15(Supplement 2):1-38.","GSU_tickIdentification_SOP_2016-11-01.pdf","Say","Male",2,"OK","90% ethanol","127040",NA,"L. Beati","Georgia Southern University",NA,NA
"90739416-3b82-4302-891a-81ab47b4f78b","TALL_008.tickPlot.tck","TALL_008","2015-11-17T15:15Z","2016-08-02T16:00Z","TALL_008.20151117","TALL_008.20151117.IXOSP.L","Ixodidae sp.","IXOSP","family","Ixodidae",NA,NA,NA,"",NA,"sp.",NA,NA,"","GSU_tickIdentification_SOP_2016-11-01.pdf","","Larva",1,"OK","90% ethanol","127040",NA,"L. Beati","Georgia Southern University",NA,NA
"9d14d133-8055-49c8-ada1-4994a9bee9cf","TALL_003.tickPlot.tck","TALL_003","2016-04-20T14:15Z","2017-06-06T16:00Z","TALL_003.20160420","TALL_003.20160420.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",1,"OK","RNA stabilization buffer","USNMENT00984337","TALL_003.20160420.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,NA
"02d5eff4-5e7c-4064-be6a-78456d6b0bda","TALL_008.tickPlot.tck","TALL_008","2016-04-20T15:23Z","2017-06-06T16:00Z","TALL_008.20160420","TALL_008.20160420.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",30,"OK","RNA stabilization buffer","USNMENT00984336","TALL_008.20160420.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,NA
"ce2cb46e-1aa1-4b31-be13-2c44187340ca","TALL_008.tickPlot.tck","TALL_008","2016-04-20T15:23Z","2017-06-06T16:00Z","TALL_008.20160420","TALL_008.20160420.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",NA,NA,NA,"Ixodes",NA,"scapularis",NA,NA,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2016-11-01.pdf","Say","Nymph",1,"OK","RNA stabilization buffer","USNMENT00984335","TALL_008.20160420.01.IXOSCA.N","Lorenza Beati","Georgia Southern University",NA,NA
"eb9e85c2-0efd-42a7-98da-76ebc8812dfc","TALL_002.tickPlot.tck","TALL_002","2016-04-20T16:39Z","2017-06-05T16:00Z","TALL_002.20160420","TALL_002.20160420.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",7,"OK","RNA stabilization buffer","USNMENT00984334","TALL_002.20160420.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,NA
"aba8d51c-327f-4628-ab71-7bd27b07b350","TALL_006.tickPlot.tck","TALL_006","2016-04-20T18:00Z","2017-06-06T16:00Z","TALL_006.20160420","TALL_006.20160420.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",12,"OK","RNA stabilization buffer","USNMENT00984333","TALL_006.20160420.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,NA
"0afe58c1-b5e8-43f3-b264-ce287c4e7884","TALL_006.tickPlot.tck","TALL_006","2016-05-04T14:23Z","2017-06-06T16:00Z","TALL_006.20160504","TALL_006.20160504.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",1,"OK","RNA stabilization buffer","USNMENT00984325","TALL_006.20160504.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,NA
"ac850ee4-1da4-48cb-95e2-c7716b365ce3","TALL_008.tickPlot.tck","TALL_008","2016-05-04T14:30Z","2017-06-06T16:00Z","TALL_008.20160504","TALL_008.20160504.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",25,"OK","RNA stabilization buffer","USNMENT00984330","TALL_008.20160504.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,NA
"daeb2dd1-14c6-4377-9277-fdbc640a5c73","TALL_008.tickPlot.tck","TALL_008","2016-05-04T14:30Z","2017-06-06T16:00Z","TALL_008.20160504","TALL_008.20160504.AMBAME.F","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Female",1,"OK","RNA stabilization buffer","USNMENT00984328","TALL_008.20160504.01.AMBAME.F","Lorenza Beati","Georgia Southern University",NA,NA
"e8de67da-a0fe-45df-8451-b5740a085c4d","TALL_008.tickPlot.tck","TALL_008","2016-05-04T14:30Z","2017-06-06T16:00Z","TALL_008.20160504","TALL_008.20160504.AMBAME.M","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Male",1,"OK","RNA stabilization buffer","USNMENT00984329","TALL_008.20160504.01.AMBAME.M","Lorenza Beati","Georgia Southern University",NA,NA
"ca32e978-5fb2-48de-aaa4-837d40016610","TALL_016.tickPlot.tck","TALL_016","2016-05-04T15:44Z","2017-06-06T16:00Z","TALL_016.20160504","TALL_016.20160504.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",1,"OK","RNA stabilization buffer","USNMENT00984326","TALL_016.20160504.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,NA
"f88e1b8c-0e5f-4fb8-b1d1-028a7588e4e0","TALL_002.tickPlot.tck","TALL_002","2016-05-04T16:10Z","2017-06-05T16:00Z","TALL_002.20160504","TALL_002.20160504.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",6,"OK","RNA stabilization buffer","USNMENT00984331","TALL_002.20160504.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,NA
"9a140103-bbc9-412b-b612-a6fb64fe94ca","TALL_001.tickPlot.tck","TALL_001","2016-05-04T17:56Z","2017-06-05T16:00Z","TALL_001.20160504","TALL_001.20160504.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",4,"OK","RNA stabilization buffer","USNMENT00984327","TALL_001.20160504.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,NA
"b6f017a2-c698-4226-9b47-9cefdb73146b","TALL_003.tickPlot.tck","TALL_003","2016-05-04T18:05Z","2017-06-06T16:00Z","TALL_003.20160504","TALL_003.20160504.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",3,"OK","RNA stabilization buffer","USNMENT00984332","TALL_003.20160504.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,NA
"414dde08-cad3-436c-ac43-88bf30b67e09","TALL_001.tickPlot.tck","TALL_001","2016-05-26T13:15Z","2017-06-05T16:00Z","TALL_001.20160526","TALL_001.20160526.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",6,"OK","RNA stabilization buffer","USNMENT00984339","TALL_001.20160526.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,NA
"526b1a13-7fcc-4dd8-b4f4-ea7512ce8b5c","TALL_001.tickPlot.tck","TALL_001","2016-05-26T13:15Z","2017-06-05T16:00Z","TALL_001.20160526","TALL_001.20160526.AMBAME.M","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Male",1,"OK","RNA stabilization buffer","USNMENT00984338","TALL_001.20160526.01.AMBAME.M","Lorenza Beati","Georgia Southern University",NA,NA
"fcc1fd0a-ebc1-4ae1-afb1-e2ece86cb38c","TALL_002.tickPlot.tck","TALL_002","2016-05-26T15:27Z","2017-06-05T16:00Z","TALL_002.20160526","TALL_002.20160526.AMBAME.M","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Male",2,"OK","RNA stabilization buffer","USNMENT00984343","TALL_002.20160526.01.AMBAME.M","Lorenza Beati","Georgia Southern University",NA,NA
"e9bb0574-2ad4-41a6-9287-4482fa3076dc","TALL_002.tickPlot.tck","TALL_002","2016-05-26T15:27Z","2017-06-05T16:00Z","TALL_002.20160526","TALL_002.20160526.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",6,"OK","RNA stabilization buffer","USNMENT00984346","TALL_002.20160526.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,NA
"d06b4a20-2520-4177-9882-383f0547b6d6","TALL_002.tickPlot.tck","TALL_002","2016-05-26T15:27Z","2017-06-05T16:00Z","TALL_002.20160526","TALL_002.20160526.IXOSCA.N","Ixodes scapularis","IXOSCA","species","Ixodidae",NA,NA,NA,"Ixodes",NA,"scapularis",NA,NA,"Cooley, R. A. and G. M. Kohls. 1945. The genus Ixodes in North America. National Institute of Health Bulletin, 184.","GSU_tickIdentification_SOP_2016-11-01.pdf","Say","Nymph",1,"OK","RNA stabilization buffer","USNMENT00984345","TALL_002.20160526.01.IXOSCA.N","Lorenza Beati","Georgia Southern University",NA,NA
"253c698c-c435-4b4d-a76d-f7624c891a32","TALL_006.tickPlot.tck","TALL_006","2016-05-26T16:00Z","2017-06-06T16:00Z","TALL_006.20160526","TALL_006.20160526.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",2,"OK","RNA stabilization buffer","USNMENT00984341","TALL_006.20160526.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,NA
"6947e682-1ce6-4813-8a07-94cf63f4c0a7","TALL_006.tickPlot.tck","TALL_006","2016-05-26T16:00Z","2017-06-06T16:00Z","TALL_006.20160526","TALL_006.20160526.AMBAME.M","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Male",1,"OK","RNA stabilization buffer","USNMENT00984340","TALL_006.20160526.01.AMBAME.M","Lorenza Beati","Georgia Southern University",NA,NA
"d55151c2-ff37-405b-96c4-e647a9a876d4","TALL_008.tickPlot.tck","TALL_008","2016-05-26T16:08Z","2017-06-06T16:00Z","TALL_008.20160526","TALL_008.20160526.AMBAME.M","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Male",2,"OK","RNA stabilization buffer","USNMENT00984348","TALL_008.20160526.01.AMBAME.M","Lorenza Beati","Georgia Southern University",NA,NA
"329190b4-e4b2-48ff-8543-651e2b7dd299","TALL_008.tickPlot.tck","TALL_008","2016-05-26T16:08Z","2017-06-06T16:00Z","TALL_008.20160526","TALL_008.20160526.AMBAME.F","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Female",1,"OK","RNA stabilization buffer","USNMENT00984347","TALL_008.20160526.01.AMBAME.F","Lorenza Beati","Georgia Southern University",NA,NA
"573c6b34-0120-4edf-91c9-e3c888fd770b","TALL_008.tickPlot.tck","TALL_008","2016-05-26T16:08Z","2017-06-06T16:00Z","TALL_008.20160526","TALL_008.20160526.AMBAME.N","Amblyomma americanum","AMBAME","species","Ixodidae",NA,NA,NA,"Amblyomma",NA,"americanum",NA,NA,"Cooley, R. A. and G. M. Kohls. 1944. The genus Amblyomma (ixodidae) in the United States. The Journal of Parasitology, 30(2):77-111.","GSU_tickIdentification_SOP_2016-11-01.pdf","Linnaeus","Nymph",14,"OK","RNA stabilization buffer","USNMENT00984349","TALL_008.20160526.01.AMBAME.N","Lorenza Beati","Georgia Southern University",NA,NA
