"individualID","namedLocation","domainID","siteID","uid.x","date.x","eventID.x","plotID.x","tagStatus","growthForm","plantStatus","stemDiameter","measurementHeight","height","baseCrownHeight","breakHeight","breakDiameter","maxCrownDiameter","ninetyCrownDiameter","canopyPosition","shape","basalStemDiameter","basalStemDiameterMsrmntHeight","maxBaseCrownDiameter","ninetyBaseCrownDiameter","remarks.x","recordedBy.x","measuredBy.x","dataQF.x","points","uid.y","date.y","eventID.y","plotID.y","subplotID","nestedSubplotID","pointID","stemDistance","stemAzimuth","cfcOnlyTag","supportingStemIndividualID","previouslyTaggedAs","samplingProtocolVersion","taxonID","scientificName","taxonRank","identificationReferences","morphospeciesID","morphospeciesIDRemarks","identificationQualifier","remarks.y","measuredBy.y","recordedBy.y","dataQF.y","api.utmZone","adjNorthing","adjEasting","adjCoordinateUncertainty","adjDecimalLatitude","adjDecimalLongitude","api.elevation","adjElevationUncertainty"
"NEON.PLA.D16.WREF.04314","WREF_076.basePlot.vst","D16","WREF","18b422be-c217-4024-91dd-688bbfc70cf5","2017-10-23","vst_WREF_2017","WREF_076","ok","small shrub","Live",NA,NA,1.2,0.7,NA,NA,0.5,0.5,NA,"ellipsoid or sphere",1.2,17,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","legacyData","WREF_076.basePlot.vst.NA","12751997-1f8b-4ac0-83b3-3d881d16c189","2017-10-24","vst_WREF_2017","WREF_076",21,1,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","VAPA","Vaccinium parvifolium Sm.","species",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D16.WREF.04315","WREF_076.basePlot.vst","D16","WREF","e28b5ae4-0c4a-426b-b7c7-defde8f080d7","2017-10-23","vst_WREF_2017","WREF_076","ok","small shrub","Live",NA,NA,0.9,0.3,NA,NA,0.5,0.4,NA,"ellipsoid or sphere",1,10,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","legacyData","WREF_076.basePlot.vst.NA","d8389f8a-dc67-4eff-b03a-dbe892377f3c","2017-10-24","vst_WREF_2017","WREF_076",21,1,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","VAPA","Vaccinium parvifolium Sm.","species",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D16.WREF.04316","WREF_076.basePlot.vst","D16","WREF","66531fc2-4af8-48e0-b32d-5f589c248642","2017-10-23","vst_WREF_2017","WREF_076","ok","small shrub","Live",NA,NA,0.9,NA,NA,NA,0.6,0.5,NA,"inverted cone",2,10,0.1,0.1,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","legacyData","WREF_076.basePlot.vst.NA","331cc582-315d-4e06-b4c5-4bbc3cc12e46","2017-10-24","vst_WREF_2017","WREF_076",21,1,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","GASH","Gaultheria shallon Pursh","species",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D16.WREF.04317","WREF_076.basePlot.vst","D16","WREF","ca8c4a4b-60ec-4d79-81a8-5d94c55d0a84","2017-10-23","vst_WREF_2017","WREF_076","ok","small shrub","Live",NA,NA,0.8,NA,NA,NA,0.3,0.2,NA,"cylinder",1.3,10,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","legacyData","WREF_076.basePlot.vst.NA","a3ccd4db-65ed-4e20-8127-e7b20065e94d","2017-10-24","vst_WREF_2017","WREF_076",21,1,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","GASH","Gaultheria shallon Pursh","species",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D16.WREF.04318","WREF_076.basePlot.vst","D16","WREF","8091f20b-8c36-4e14-b7c8-2b03494d906e","2017-10-23","vst_WREF_2017","WREF_076","ok","small shrub","Live",NA,NA,0.9,NA,NA,NA,1.2,0.5,NA,"oblate half-sphere",1.1,10,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","legacyData","WREF_076.basePlot.vst.NA","06023ecf-628b-41cf-ad44-ed514fbe13d4","2017-10-24","vst_WREF_2017","WREF_076",21,1,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","GASH","Gaultheria shallon Pursh","species",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D16.WREF.04319","WREF_076.basePlot.vst","D16","WREF","aff45ec3-5a07-4b16-9a08-9c0fc4675cb4","2017-10-23","vst_WREF_2017","WREF_076","ok","small shrub","Live",NA,NA,0.6,NA,NA,NA,0.6,0.2,NA,"half-sphere",1.2,10,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","legacyData","WREF_076.basePlot.vst.NA","81946865-adb0-45c7-9499-c25ac10df588","2017-10-24","vst_WREF_2017","WREF_076",21,1,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","GASH","Gaultheria shallon Pursh","species",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D16.WREF.04320","WREF_076.basePlot.vst","D16","WREF","91080b0b-22f8-41cf-a895-e9d869753450","2017-10-23","vst_WREF_2017","WREF_076","ok","single shrub","Live",1,130,1.8,NA,NA,NA,1.8,0.9,NA,"half-sphere",1.9,20,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","legacyData","WREF_076.basePlot.vst.NA","0ef7f062-96e7-4215-aea9-07af647abae7","2017-10-24","vst_WREF_2017","WREF_076",21,1,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","VAPA","Vaccinium parvifolium Sm.","species",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D16.WREF.04321","WREF_076.basePlot.vst","D16","WREF","c522cc63-2d68-4e79-ae8b-5d5fcf3cf666","2017-10-23","vst_WREF_2017","WREF_076","ok","sapling","Live",NA,NA,1.5,NA,NA,NA,NA,NA,NA,"",1.8,10,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","legacyData","WREF_076.basePlot.vst.NA","879c0239-12e1-4dfe-b057-0461344ba420","2017-10-24","vst_WREF_2017","WREF_076",21,1,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D16.WREF.04322","WREF_076.basePlot.vst","D16","WREF","2108abd9-7b00-48aa-a9c0-eac99ff5efa2","2017-10-23","vst_WREF_2017","WREF_076","ok","sapling","Live",NA,NA,1.2,NA,NA,NA,NA,NA,NA,"",2.2,10,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","legacyData","WREF_076.basePlot.vst.NA","fb71b0f6-4f96-4ff3-a440-1f6a8be3d4c3","2017-10-24","vst_WREF_2017","WREF_076",21,1,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","ABAM","Abies amabilis (Douglas ex Loudon) Douglas ex Forbes","species",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D16.WREF.04323","WREF_076.basePlot.vst","D16","WREF","9a5c54c0-f10d-430c-b058-ffaec25dd07e","2017-10-23","vst_WREF_2017","WREF_076","ok","single bole tree","Dead, broken bole",77.4,130,26.5,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","legacyData","WREF_076.basePlot.vst.21","836ad34a-2bdf-4da7-9808-d5eb2144280b","2017-10-25","vst_WREF_2017","WREF_076",21,1,21,5.3,62.7,"N",NA,NA,"NEON.DOC.000987vG","TSHE","Tsuga heterophylla (Raf.) Sarg.","species",NA,"",NA,"","","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=",NA,"10N",5074874.61328779,580370.658267705,0.78,45.822729,-121.965411,411.17,1.35
"NEON.PLA.D16.WREF.04324","WREF_076.basePlot.vst","D16","WREF","571900a2-4c52-4e94-90ec-fe7e6f0d235f","2017-10-23","vst_WREF_2017","WREF_076","ok","small shrub","Live",NA,NA,1,NA,NA,NA,0.6,0.5,NA,"inverted cone",1.2,10,0.1,0.1,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","legacyData","WREF_076.basePlot.vst.NA","019af91c-c8b6-4065-a549-2f37f132a652","2017-10-24","vst_WREF_2017","WREF_076",21,1,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","GASH","Gaultheria shallon Pursh","species",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D16.WREF.04325","WREF_076.basePlot.vst","D16","WREF","247be901-86fd-4a49-93e3-f4d383eeecc8","2017-10-23","vst_WREF_2017","WREF_076","ok","small shrub","Live",NA,NA,1,NA,NA,NA,0.8,0.6,NA,"inverted cone",1.6,14,0.1,0.1,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","legacyData","WREF_076.basePlot.vst.NA","e79ebfeb-4ccf-4295-8fd0-4e25e135daea","2017-10-24","vst_WREF_2017","WREF_076",21,1,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","GASH","Gaultheria shallon Pursh","species",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D16.WREF.04326","WREF_076.basePlot.vst","D16","WREF","d9fb737e-a7f5-4739-b1f3-193a63b895e0","2017-10-23","vst_WREF_2017","WREF_076","ok","small shrub","Live",NA,NA,0.8,0.5,NA,NA,0.8,0.4,NA,"ellipsoid or sphere",1,10,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","legacyData","WREF_076.basePlot.vst.NA","fb2be2e9-8a97-4c96-94fd-53078a58edb0","2017-10-24","vst_WREF_2017","WREF_076",21,1,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","GASH","Gaultheria shallon Pursh","species",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D16.WREF.04327","WREF_076.basePlot.vst","D16","WREF","c66824ab-984a-41d7-b42e-bc65cd984e1f","2017-10-23","vst_WREF_2017","WREF_076","ok","small shrub","Live",NA,NA,0.6,NA,NA,NA,1,0.6,NA,"oblate half-sphere",1.2,10,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","legacyData","WREF_076.basePlot.vst.NA","00c337be-cf28-4e30-8399-95b5d92f241a","2017-10-24","vst_WREF_2017","WREF_076",21,1,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","GASH","Gaultheria shallon Pursh","species",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D16.WREF.04328","WREF_076.basePlot.vst","D16","WREF","24808478-4283-4cd9-bf2d-854cf3700a08","2017-10-23","vst_WREF_2017","WREF_076","ok","small shrub","Live",NA,NA,0.7,NA,NA,NA,0.9,0.8,NA,"oblate half-sphere",1.2,10,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","legacyData","WREF_076.basePlot.vst.NA","9ad686f9-500c-4cf0-9d4b-e60e498b2209","2017-10-24","vst_WREF_2017","WREF_076",21,1,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","GASH","Gaultheria shallon Pursh","species",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D16.WREF.04329","WREF_076.basePlot.vst","D16","WREF","a3f54b25-b93f-4768-ba33-9e514fca0b66","2017-10-23","vst_WREF_2017","WREF_076","ok","small shrub","Live",NA,NA,1,NA,NA,NA,0.7,0.6,NA,"cylinder",1.7,10,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","legacyData","WREF_076.basePlot.vst.NA","5d86e493-8965-4c72-859a-dafddc1fe4b5","2017-10-24","vst_WREF_2017","WREF_076",21,1,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","VAME","Vaccinium membranaceum Douglas ex Torr.","species",NA,"",NA,"","","Mvo1bt03JMTZR6DZIA23lJNZxcUJiaM9uFJUitaYL48=","rxvQRApCCKY/UVEtKW1BFeWgBpZ8J3yRI94VQnzKk1o=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D16.WREF.04330","WREF_076.basePlot.vst","D16","WREF","0440e285-4f36-41c0-94a6-70dc7626181f","2017-10-23","vst_WREF_2017","WREF_076","ok","small shrub","Live",NA,NA,0.9,0.4,NA,NA,0.8,0.7,NA,"ellipsoid or sphere",1.2,10,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","legacyData","WREF_076.basePlot.vst.NA","a87e43ab-049d-45b2-866e-976ddbf2f96d","2017-10-23","vst_WREF_2017","WREF_076",21,1,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","GASH","Gaultheria shallon Pursh","species",NA,"",NA,"","","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D16.WREF.04331","WREF_076.basePlot.vst","D16","WREF","4e5b4269-ceba-4b97-a006-b65d82904a84","2017-10-23","vst_WREF_2017","WREF_076","ok","small shrub","Live",NA,NA,0.9,NA,NA,NA,0.9,0.4,NA,"oblate half-sphere",1.1,10,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","legacyData","WREF_076.basePlot.vst.NA","ae209ea9-4327-4553-bb2f-f635c88b04f2","2017-10-23","vst_WREF_2017","WREF_076",21,1,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","GASH","Gaultheria shallon Pursh","species",NA,"",NA,"","","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D16.WREF.04332","WREF_076.basePlot.vst","D16","WREF","5ffa3a61-9db7-4523-9235-9e62f698eae5","2017-10-23","vst_WREF_2017","WREF_076","ok","small shrub","Live",NA,NA,0.5,NA,NA,NA,0.3,0.2,NA,"inverted cone",1.1,10,0.1,0.1,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","legacyData","WREF_076.basePlot.vst.NA","291ae578-63a8-49a0-81fd-8de237b9e885","2017-10-23","vst_WREF_2017","WREF_076",21,1,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","GASH","Gaultheria shallon Pursh","species",NA,"",NA,"","","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D16.WREF.04333","WREF_076.basePlot.vst","D16","WREF","10a0dbf5-2e8e-4371-9c72-002909c9c6af","2017-10-23","vst_WREF_2017","WREF_076","ok","small shrub","Standing dead",NA,NA,0.9,0.4,NA,NA,0.7,0.2,NA,"ellipsoid or sphere",1.1,10,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","legacyData","WREF_076.basePlot.vst.NA","29a33c00-ab2e-4c71-97d0-ea6a89c5baef","2017-10-23","vst_WREF_2017","WREF_076",21,1,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","GASH","Gaultheria shallon Pursh","species",NA,"",NA,"","","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D16.WREF.04334","WREF_076.basePlot.vst","D16","WREF","1aa5f14c-b965-42ad-bcf7-2ac11c4e57fd","2017-10-23","vst_WREF_2017","WREF_076","ok","small shrub","Live",NA,NA,0.6,NA,NA,NA,1,0.8,NA,"half-sphere",1.2,11,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","legacyData","WREF_076.basePlot.vst.NA","212cef1e-73ba-4c03-94b2-510dc32da327","2017-10-23","vst_WREF_2017","WREF_076",21,1,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","GASH","Gaultheria shallon Pursh","species",NA,"",NA,"","","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D16.WREF.04334","WREF_076.basePlot.vst","D16","WREF","815bfebf-6295-464f-a7f4-c48a87f09268","2017-10-23","vst_WREF_2017","WREF_076","ok","small shrub","Live",NA,NA,0.6,NA,NA,NA,1,0.8,NA,"half-sphere",1.3,10,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","legacyData","WREF_076.basePlot.vst.NA","212cef1e-73ba-4c03-94b2-510dc32da327","2017-10-23","vst_WREF_2017","WREF_076",21,1,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","GASH","Gaultheria shallon Pursh","species",NA,"",NA,"","","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D16.WREF.04335","WREF_076.basePlot.vst","D16","WREF","2a0bffb3-e767-4bcf-945a-f9ec577f7924","2017-10-23","vst_WREF_2017","WREF_076","ok","small shrub","Live",NA,NA,0.9,NA,NA,NA,1.1,0.6,NA,"oblate half-sphere",1.5,10,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","legacyData","WREF_076.basePlot.vst.NA","645ff725-3b1c-483d-b8e8-5e099d61d7ad","2017-10-23","vst_WREF_2017","WREF_076",21,1,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","GASH","Gaultheria shallon Pursh","species",NA,"",NA,"","","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D16.WREF.04336","WREF_076.basePlot.vst","D16","WREF","b316049f-90c5-48cd-b65a-4e81032e1f1d","2017-10-23","vst_WREF_2017","WREF_076","ok","small shrub","Live",NA,NA,1,NA,NA,NA,0.3,0.2,NA,"inverted cone",1.2,10,0.1,0.1,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","legacyData","WREF_076.basePlot.vst.NA","ac66808b-0407-4c15-bdec-11cf95f68189","2017-10-23","vst_WREF_2017","WREF_076",21,1,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","GASH","Gaultheria shallon Pursh","species",NA,"",NA,"","","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D16.WREF.04337","WREF_076.basePlot.vst","D16","WREF","9222e4ff-16ab-4dbc-bc72-f9dcda964759","2017-10-23","vst_WREF_2017","WREF_076","ok","small shrub","Live",NA,NA,0.8,0.2,NA,NA,0.6,0.4,NA,"ellipsoid or sphere",1,10,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","legacyData","WREF_076.basePlot.vst.NA","7a49a273-f3f6-4e92-af0d-70b4da5c948b","2017-10-23","vst_WREF_2017","WREF_076",21,1,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","GASH","Gaultheria shallon Pursh","species",NA,"",NA,"","","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D16.WREF.04338","WREF_076.basePlot.vst","D16","WREF","2cbf1d60-5336-4d4b-8cfd-6acbb5b19ddd","2017-10-23","vst_WREF_2017","WREF_076","ok","small shrub","Live",NA,NA,0.8,0.3,NA,NA,1,0.4,NA,"ellipsoid or sphere",1,10,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","legacyData","WREF_076.basePlot.vst.NA","9f4bed7d-012c-4d80-b1a4-cc24bb518a44","2017-10-23","vst_WREF_2017","WREF_076",21,1,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","GASH","Gaultheria shallon Pursh","species",NA,"",NA,"","","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=",NA,NA,NA,NA,NA,NA,NA,NA,NA
"NEON.PLA.D16.WREF.04339","WREF_076.basePlot.vst","D16","WREF","8983c3bc-ce3e-4f5c-b88d-743b8ccf3c40","2017-10-23","vst_WREF_2017","WREF_076","ok","small tree","Live",5.1,130,3.5,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"Chlorosis and needle loss present. Black fungus on branches.","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","legacyData","WREF_076.basePlot.vst.NA","3dbc4895-86dd-4528-a023-2688574ca665","2017-10-23","vst_WREF_2017","WREF_076",21,1,NA,NA,NA,"N",NA,NA,"NEON.DOC.000987vG","ABAM","Abies amabilis (Douglas ex Loudon) Douglas ex Forbes","species",NA,"",NA,"","","8kXoOpAOzaUMpv0WDeMaGRfSZUXYrtMVEL8cHv62ER4=","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=",NA,NA,NA,NA,NA,NA,NA,NA,NA
